# Columns: result|ERROR method args Zone:N ServerZone:Z WaitMs ExecMs TurnMs TotalMs [errorType]
6340891 getPopulationofCountry Guatemala Zone:3 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:87 TotalMs:152
44135 getPopulationofCountry Greenland Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:118
2579609 getPopulationofCountry Oman Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:90 TotalMs:125
2579609 getPopulationofCountry Oman Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:89 TotalMs:128
3645095 getPopulationofCountry Uganda Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:128
64035243 getPopulationofCountry Indonesia Zone:4 ServerZone:5 WaitMs:0 ExecMs:20 TurnMs:107 TotalMs:149
7097388 getPopulationofCountry Belarus Zone:3 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:99 TotalMs:168
276340 getPopulationofCountry Swaziland Zone:1 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:93 TotalMs:146
276340 getPopulationofCountry Swaziland Zone:1 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:92 TotalMs:147
276340 getPopulationofCountry Swaziland Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:93 TotalMs:141
276340 getPopulationofCountry Swaziland Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:96 TotalMs:130
673504000 getPopulationofCountry China Zone:3 ServerZone:5 WaitMs:1 ExecMs:43 TurnMs:128 TotalMs:195
447039 getPopulationofCountry Equatorial Guinea Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:89 TotalMs:216
1182883 getPopulationofCountry Slovenia Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:216
8652407 getPopulationofCountry Portugal Zone:4 ServerZone:5 WaitMs:0 ExecMs:22 TurnMs:106 TotalMs:154
266998322 getPopulationofCountry United States Zone:4 ServerZone:5 WaitMs:2 ExecMs:10 TurnMs:95 TotalMs:140
1182883 getPopulationofCountry Slovenia Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:87 TotalMs:217
266998322 getPopulationofCountry United States Zone:4 ServerZone:5 WaitMs:0 ExecMs:9 TurnMs:92 TotalMs:133
266998322 getPopulationofCountry United States Zone:4 ServerZone:5 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:124
24859223 getPopulationofCountry Romania Zone:3 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:154
189578 getPopulationofCountry French Guiana Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:89 TotalMs:132
189578 getPopulationofCountry French Guiana Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
736951 getPopulationofCountry Gambia Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:119
7287342 getPopulationofCountry Ghana Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:120
1565638 getPopulationofCountry Togo Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:123
1698635 getPopulationofCountry Kuwait Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:124
1698635 getPopulationofCountry Kuwait Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
1698635 getPopulationofCountry Kuwait Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:122
1698635 getPopulationofCountry Kuwait Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
316458 getPopulationofCountry Suriname Zone:2 ServerZone:3 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:126
64035243 getPopulationofCountry Indonesia Zone:5 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:120 TotalMs:245
7348242 getPopulationofCountry Bolivia Zone:5 ServerZone:1 WaitMs:10 ExecMs:1 TurnMs:95 TotalMs:223
15411242 getPopulationofCountry Belgium Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:133
15411242 getPopulationofCountry Belgium Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:126
61881622 getPopulationofCountry Philippines Zone:3 ServerZone:5 WaitMs:0 ExecMs:56 TurnMs:139 TotalMs:205
3907506 getPopulationofCountry Ireland Zone:3 ServerZone:5 WaitMs:4 ExecMs:2 TurnMs:89 TotalMs:156
3907506 getPopulationofCountry Ireland Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:154
3907506 getPopulationofCountry Ireland Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
15411242 getPopulationofCountry Belgium Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:123
5996338 getPopulationofCountry Senegal Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:121
5996338 getPopulationofCountry Senegal Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:122
361020 getPopulationofCountry Comoros Zone:2 ServerZone:3 WaitMs:0 ExecMs:5 TurnMs:90 TotalMs:126
8833274 getPopulationofCountry Greece Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:123
29145131 getPopulationofCountry Poland Zone:5 ServerZone:1 WaitMs:0 ExecMs:40 TurnMs:123 TotalMs:251
374575 getPopulationofCountry Guadeloupe Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:209
374575 getPopulationofCountry Guadeloupe Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:211
63717971 getPopulationofCountry Turkey Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:122
374575 getPopulationofCountry Guadeloupe Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:210
374575 getPopulationofCountry Guadeloupe Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:224
7375148 getPopulationofCountry Switzerland Zone:2 ServerZone:3 WaitMs:0 ExecMs:22 TurnMs:106 TotalMs:144
49007 getPopulationofCountry Tonga Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:88 TotalMs:134
49007 getPopulationofCountry Tonga Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
9362428 getPopulationofCountry Sweden Zone:5 ServerZone:1 WaitMs:0 ExecMs:24 TurnMs:107 TotalMs:233
3328228 getPopulationofCountry Honduras Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:118
32847337 getPopulationofCountry Ukraine Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:154
361020 getPopulationofCountry Comoros Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:118
361020 getPopulationofCountry Comoros Zone:1 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:125
32847337 getPopulationofCountry Ukraine Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
369776 getPopulationofCountry Guyana Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
32847337 getPopulationofCountry Ukraine Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:150
100848918 getPopulationofCountry Japan Zone:4 ServerZone:5 WaitMs:0 ExecMs:27 TurnMs:111 TotalMs:146
369776 getPopulationofCountry Guyana Zone:1 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:84 TotalMs:120
15411242 getPopulationofCountry Belgium Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:209
276340 getPopulationofCountry Swaziland Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:207
276340 getPopulationofCountry Swaziland Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:90 TotalMs:215
276340 getPopulationofCountry Swaziland Zone:5 ServerZone:1 WaitMs:1 ExecMs:3 TurnMs:87 TotalMs:213
8684197 getPopulationofCountry Cameroon Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:88 TotalMs:123
276340 getPopulationofCountry Swaziland Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:213
3639169 getPopulationofCountry Cambodia Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:210
7375148 getPopulationofCountry Switzerland Zone:1 ServerZone:2 WaitMs:8 ExecMs:25 TurnMs:123 TotalMs:180
266998322 getPopulationofCountry United States Zone:1 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:125
1907246 getPopulationofCountry Tajikistan Zone:5 ServerZone:1 WaitMs:1 ExecMs:10 TurnMs:106 TotalMs:242
15411242 getPopulationofCountry Belgium Zone:3 ServerZone:5 WaitMs:1 ExecMs:2 TurnMs:94 TotalMs:172
1907246 getPopulationofCountry Tajikistan Zone:5 ServerZone:1 WaitMs:1 ExecMs:19 TurnMs:107 TotalMs:242
15411242 getPopulationofCountry Belgium Zone:3 ServerZone:5 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:168
15411242 getPopulationofCountry Belgium Zone:3 ServerZone:5 WaitMs:3 ExecMs:8 TurnMs:115 TotalMs:188
49007 getPopulationofCountry Tonga Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:89 TotalMs:162
3907506 getPopulationofCountry Ireland Zone:1 ServerZone:2 WaitMs:0 ExecMs:11 TurnMs:101 TotalMs:145
3907506 getPopulationofCountry Ireland Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:88 TotalMs:125
16357414 getPopulationofCountry Thailand Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:89 TotalMs:129
1070 getPopulationofCountry Tokelau Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:128
316458 getPopulationofCountry Suriname Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:139
3645095 getPopulationofCountry Uganda Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:130
3645095 getPopulationofCountry Uganda Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:121
3645095 getPopulationofCountry Uganda Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:119
3645095 getPopulationofCountry Uganda Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:118
3162856 getPopulationofCountry Norway Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:121
9362428 getPopulationofCountry Sweden Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
16357414 getPopulationofCountry Thailand Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
184225 getPopulationofCountry Guam Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
184225 getPopulationofCountry Guam Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:122
357957 getPopulationofCountry Bahamas Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:119
7571439 getPopulationofCountry Kenya Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:148
357957 getPopulationofCountry Bahamas Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
357957 getPopulationofCountry Bahamas Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:118
2501302 getPopulationofCountry Panama Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
7571439 getPopulationofCountry Kenya Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
7571439 getPopulationofCountry Kenya Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
1070 getPopulationofCountry Tokelau Zone:2 ServerZone:3 WaitMs:0 ExecMs:7 TurnMs:88 TotalMs:123
276340 getPopulationofCountry Swaziland Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:119
10074283 getPopulationofCountry Kazakhstan Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:120
70068919 getPopulationofCountry United Kingdom Zone:2 ServerZone:3 WaitMs:0 ExecMs:56 TurnMs:139 TotalMs:175
70068919 getPopulationofCountry United Kingdom Zone:2 ServerZone:3 WaitMs:14 ExecMs:2 TurnMs:98 TotalMs:133
70068919 getPopulationofCountry United Kingdom Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:119
70068919 getPopulationofCountry United Kingdom Zone:2 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:89 TotalMs:126
6340891 getPopulationofCountry Guatemala Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:118
3328228 getPopulationofCountry Honduras Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
7375148 getPopulationofCountry Switzerland Zone:4 ServerZone:5 WaitMs:0 ExecMs:14 TurnMs:97 TotalMs:131
7375148 getPopulationofCountry Switzerland Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
1565638 getPopulationofCountry Togo Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
369776 getPopulationofCountry Guyana Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:122
7097388 getPopulationofCountry Belarus Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
7097388 getPopulationofCountry Belarus Zone:4 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:121
7097388 getPopulationofCountry Belarus Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:120
44135 getPopulationofCountry Greenland Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:122
134594036 getPopulationofCountry Brazil Zone:3 ServerZone:5 WaitMs:0 ExecMs:12 TurnMs:95 TotalMs:163
24859223 getPopulationofCountry Romania Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:123
134594036 getPopulationofCountry Brazil Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:152
15411242 getPopulationofCountry Belgium Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:215
3639169 getPopulationofCountry Cambodia Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
189578 getPopulationofCountry French Guiana Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:212
3639169 getPopulationofCountry Cambodia Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:149
3639169 getPopulationofCountry Cambodia Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:150
3639169 getPopulationofCountry Cambodia Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:149
64035243 getPopulationofCountry Indonesia Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:87 TotalMs:123
3907506 getPopulationofCountry Ireland Zone:2 ServerZone:3 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:127
369776 getPopulationofCountry Guyana Zone:1 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:85 TotalMs:120
49007 getPopulationofCountry Tonga Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:211
49007 getPopulationofCountry Tonga Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:212
447039 getPopulationofCountry Equatorial Guinea Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:219
2579609 getPopulationofCountry Oman Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
24859223 getPopulationofCountry Romania Zone:5 ServerZone:1 WaitMs:0 ExecMs:57 TurnMs:140 TotalMs:268
24859223 getPopulationofCountry Romania Zone:5 ServerZone:1 WaitMs:33 ExecMs:3 TurnMs:120 TotalMs:247
24859223 getPopulationofCountry Romania Zone:5 ServerZone:1 WaitMs:9 ExecMs:3 TurnMs:95 TotalMs:221
16357414 getPopulationofCountry Thailand Zone:5 ServerZone:1 WaitMs:3 ExecMs:15 TurnMs:101 TotalMs:227
10382487 getPopulationofCountry Hungary Zone:2 ServerZone:3 WaitMs:2 ExecMs:29 TurnMs:118 TotalMs:153
16357414 getPopulationofCountry Thailand Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:213
48029 getPopulationofCountry Seychelles Zone:1 ServerZone:2 WaitMs:6 ExecMs:2 TurnMs:92 TotalMs:131
31731367 getPopulationofCountry Canada Zone:4 ServerZone:5 WaitMs:3 ExecMs:27 TurnMs:114 TotalMs:149
673504000 getPopulationofCountry China Zone:3 ServerZone:5 WaitMs:23 ExecMs:5 TurnMs:118 TotalMs:185
31731367 getPopulationofCountry Canada Zone:4 ServerZone:5 WaitMs:0 ExecMs:7 TurnMs:91 TotalMs:135
31731367 getPopulationofCountry Canada Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:123
31731367 getPopulationofCountry Canada Zone:4 ServerZone:5 WaitMs:1 ExecMs:6 TurnMs:99 TotalMs:149
3162856 getPopulationofCountry Norway Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:130
2501302 getPopulationofCountry Panama Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:124
3162856 getPopulationofCountry Norway Zone:2 ServerZone:3 WaitMs:2 ExecMs:11 TurnMs:98 TotalMs:135
3162856 getPopulationofCountry Norway Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:121
21079844 getPopulationofCountry Peru Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:219
5996338 getPopulationofCountry Senegal Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:120
4896738 getPopulationofCountry Tunisia Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:138
4896738 getPopulationofCountry Tunisia Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:123
4896738 getPopulationofCountry Tunisia Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:121
63717971 getPopulationofCountry Turkey Zone:2 ServerZone:3 WaitMs:0 ExecMs:14 TurnMs:96 TotalMs:131
16383873 getPopulationofCountry Netherlands Zone:5 ServerZone:1 WaitMs:0 ExecMs:23 TurnMs:105 TotalMs:231
16383873 getPopulationofCountry Netherlands Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:209
1182883 getPopulationofCountry Slovenia Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:152
369776 getPopulationofCountry Guyana Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:209
369776 getPopulationofCountry Guyana Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:121
4803355 getPopulationofCountry Serbia Zone:3 ServerZone:5 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:152
369776 getPopulationofCountry Guyana Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
369776 getPopulationofCountry Guyana Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
369776 getPopulationofCountry Guyana Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:124
9362428 getPopulationofCountry Sweden Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
5996338 getPopulationofCountry Senegal Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:122
61881622 getPopulationofCountry Philippines Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:126
3022187 getPopulationofCountry Benin Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:125
3022187 getPopulationofCountry Benin Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:124
1698635 getPopulationofCountry Kuwait Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:123
3006587 getPopulationofCountry Slovakia Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
3006587 getPopulationofCountry Slovakia Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
3006587 getPopulationofCountry Slovakia Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:124
3645095 getPopulationofCountry Uganda Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:149
2501302 getPopulationofCountry Panama Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:119
3645095 getPopulationofCountry Uganda Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:151
4722032 getPopulationofCountry Guinea Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:212
21079844 getPopulationofCountry Peru Zone:3 ServerZone:5 WaitMs:0 ExecMs:19 TurnMs:102 TotalMs:168
134594036 getPopulationofCountry Brazil Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
4722032 getPopulationofCountry Guinea Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:120
4722032 getPopulationofCountry Guinea Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:84 TotalMs:121
4722032 getPopulationofCountry Guinea Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:120
4722032 getPopulationofCountry Guinea Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:121
63717971 getPopulationofCountry Turkey Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:123
24859223 getPopulationofCountry Romania Zone:1 ServerZone:2 WaitMs:0 ExecMs:85 TurnMs:168 TotalMs:205
61881622 getPopulationofCountry Philippines Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:120
7571439 getPopulationofCountry Kenya Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:210
7571439 getPopulationofCountry Kenya Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:210
736951 getPopulationofCountry Gambia Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:209
100848918 getPopulationofCountry Japan Zone:1 ServerZone:2 WaitMs:0 ExecMs:25 TurnMs:109 TotalMs:143
736951 getPopulationofCountry Gambia Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:209
276340 getPopulationofCountry Swaziland Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:121
736951 getPopulationofCountry Gambia Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:209
6340891 getPopulationofCountry Guatemala Zone:3 ServerZone:5 WaitMs:0 ExecMs:4 TurnMs:94 TotalMs:161
276340 getPopulationofCountry Swaziland Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:118
3645095 getPopulationofCountry Uganda Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:87 TotalMs:156
6340891 getPopulationofCountry Guatemala Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:120
1907246 getPopulationofCountry Tajikistan Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:151
6340891 getPopulationofCountry Guatemala Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
6340891 getPopulationofCountry Guatemala Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:121
6340891 getPopulationofCountry Guatemala Zone:1 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:122
3907506 getPopulationofCountry Ireland Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:122
31731367 getPopulationofCountry Canada Zone:3 ServerZone:5 WaitMs:1 ExecMs:3 TurnMs:89 TotalMs:162
3639169 getPopulationofCountry Cambodia Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:109 TotalMs:146
662818 getPopulationofCountry Burundi Zone:5 ServerZone:1 WaitMs:13 ExecMs:1 TurnMs:96 TotalMs:237
8249 getPopulationofCountry Tuvalu Zone:2 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:101 TotalMs:136
662818 getPopulationofCountry Burundi Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:90 TotalMs:222
1907246 getPopulationofCountry Tajikistan Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:96 TotalMs:204
1907246 getPopulationofCountry Tajikistan Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:176
1907246 getPopulationofCountry Tajikistan Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
3006587 getPopulationofCountry Slovakia Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:130
3006587 getPopulationofCountry Slovakia Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:127
1070 getPopulationofCountry Tokelau Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:219
3022187 getPopulationofCountry Benin Zone:4 ServerZone:5 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:128
4896738 getPopulationofCountry Tunisia Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:123
233433 getPopulationofCountry Bhutan Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:219
31731367 getPopulationofCountry Canada Zone:3 ServerZone:5 WaitMs:0 ExecMs:5 TurnMs:92 TotalMs:161
31731367 getPopulationofCountry Canada Zone:3 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:156
31731367 getPopulationofCountry Canada Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:88 TotalMs:157
31731367 getPopulationofCountry Canada Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:152
100848918 getPopulationofCountry Japan Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:127
1698635 getPopulationofCountry Kuwait Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:223
447039 getPopulationofCountry Equatorial Guinea Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:211
